gene_id	gene_short_name	E12.5_DFL_WT_RNAseq_rep1	E12.5_DFL_WT_RNAseq_rep2	E12.5_DFL_WT_RNAseq_rep3	E12.5_DFL_DelCBS1.3_RNAseq_rep1	E12.5_DFL_DelCBS1.3_RNAseq_rep2	E12.5_DFL_DelCBS1.3_RNAseq_rep3	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
ENSMUSG00000025982	Sf3b1	10270.6065518021	11018.345981504	10309.5423397345	9914.20924590993	9894.66278277012	9824.49093891181	10205.3096401054	0.0925670763288703	0.0531231690354701	1.74249913944448	0.0814211419102215	0.862934528817278
ENSMUSG00000026829	Gbgt1	16.3284682858539	8.8913398936193	11.2900387849843	3.10174447155384	5.71351355974716	5.10416195911877	8.40487782581288	1.39572209788223	0.804762839592248	1.73432721941958	0.0828600405291918	0.862934528817278
ENSMUSG00000027365	Trpm7	3158.11786611104	3392.54013274319	3120.39302726527	3017.99737082189	2929.88975343834	3009.41389109643	3104.72534024603	0.110265478357511	0.0636450178250012	1.73250762001038	0.0831832215491167	0.862934528817278
ENSMUSG00000028234	Rps20	2650.01435298064	2313.72422565071	2630.57903690134	2727.46730531968	2721.91785986354	2844.03904362098	2647.95697072282	-0.126841150626662	0.0723990916821299	-1.75197157422308	0.0797786958931317	0.862934528817278
ENSMUSG00000028412	Slc44a1	1432.10271848283	1292.20806453934	1187.19100146719	1437.14160515328	1375.81406518711	1543.49857643752	1377.99267187788	-0.156312476316578	0.0898773877474987	-1.73917467156168	0.0820040432372621	0.862934528817278
ENSMUSG00000028521	Slc35d1	308.3199011623	532.492466962311	368.228957294872	340.157977047071	307.387029514397	330.749694950896	364.556004488641	0.304182585283983	0.175189361991215	1.73630739804416	0.0825094958296878	0.862934528817278
ENSMUSG00000028757	Ddost	2839.23248546965	2610.10222210469	3293.21746712773	3013.86171152648	3343.54813516404	3335.05942408821	3072.5035742468	-0.148249268012702	0.0854970768712318	-1.73396884943776	0.0829236104157827	0.862934528817278
ENSMUSG00000028843	Sh3bgrl3	931.683190428134	809.111930319356	954.442509592134	1014.27044219811	956.442169901674	1052.47819597029	953.071406401616	-0.165409385362917	0.0953912097511104	-1.7340107730523	0.0829161717048227	0.862934528817278
ENSMUSG00000029387	Gtf2h3	1135.30879493408	985.950801536896	1157.66320772185	1190.03596225282	1220.40649636199	1239.29052367404	1154.77596441361	-0.153924720334148	0.0883466418433666	-1.7422815075082	0.0814591976492639	0.862934528817278
ENSMUSG00000029911	Ssbp1	765.517013166209	802.19644373543	635.716030046808	671.010720679481	598.776221061502	649.249401199908	687.07763831489	0.19770561149429	0.112792334815635	1.75282843304424	0.0796314610339629	0.862934528817278
ENSMUSG00000030924	Rexo5	287.188942204136	324.039942789681	265.750143708092	253.309131843564	245.681083069128	233.77061772764	268.289976890373	0.258129866933276	0.149198049250736	1.73011556270065	0.0836096302525592	0.862934528817278
ENSMUSG00000032423	Syncrip	4557.56364802216	5390.12782884299	4733.13164447418	4351.74749359004	4461.11138745058	4651.93320954085	4690.93586865347	0.124552834836163	0.0715690070867257	1.74031804975628	0.0818031863710452	0.862934528817278
ENSMUSG00000032968	Inha	176.731656741007	234.138617198642	171.087510818608	155.087223577692	179.404325776061	117.395725059732	172.307509861957	0.365905689880814	0.209083430764013	1.75004632621416	0.0801103202485621	0.862934528817278
ENSMUSG00000034880	Mrpl34	493.696041113465	425.79638823888	594.89819751648	596.568853362189	609.060545469047	566.561977462184	547.763667193707	-0.224870557770783	0.12848250513675	-1.75020371475044	0.0800831680680302	0.862934528817278
ENSMUSG00000035530	Eif1	1426.33972967606	1331.7251307332	1551.94610067438	1618.07669932725	1642.06379707133	1506.74861033186	1512.81667796902	-0.144459680501147	0.0830257205077399	-1.73993889625661	0.0818697478651409	0.862934528817278
ENSMUSG00000035934	Pknox2	437.026651180207	211.41630413717	375.176673470247	413.565929540512	466.222706475368	416.499615864092	386.651313444599	-0.339334586644782	0.194781259373655	-1.7421315979574	0.0814854196539189	0.862934528817278
ENSMUSG00000036114	Rpp25l	487.933052306693	431.723948167959	547.132648810777	541.771367698071	563.352436991069	591.061954865954	527.162568140087	-0.208353565953516	0.119256609536677	-1.7471028797732	0.0806194939668363	0.862934528817278
ENSMUSG00000036752	Tubb4b	2225.47417754844	2106.25962813293	2432.56912590315	2565.14267797503	2230.55569372529	2704.18500594113	2377.36438487099	-0.149024847749472	0.0851670495175895	-1.74979465172965	0.0801537538912665	0.862934528817278
ENSMUSG00000037089	Slc35b2	979.708097151234	877.278869503771	924.91471584679	989.456486425676	1071.85514380857	1036.14487770111	979.893031739525	-0.154564173869839	0.088423579976954	-1.74799724134811	0.0804645051060666	0.862934528817278
ENSMUSG00000037355	Uvssa	557.088917987957	654.995372163289	513.262532455824	476.63473379544	482.22054444266	529.812011356529	535.669018700283	0.211413719934733	0.121799540363771	1.73575137724918	0.0826078048071834	0.862934528817278
ENSMUSG00000037486	Asxl2	1152.59776135439	1344.56817724621	1142.89931084918	1101.11928740161	1096.99460347145	1066.76984945582	1150.82483162978	0.156439816261005	0.0898684269974275	1.74076504382883	0.0817247716592493	0.862934528817278
ENSMUSG00000037824	Tspan14	1316.84294234739	1215.1497854613	1323.53993140893	1388.54760843227	1367.81514620347	1495.5194540218	1351.23581131253	-0.141156817714943	0.0806169067779492	-1.75095799822417	0.0799531452074061	0.862934528817278
ENSMUSG00000038271	Iffo1	433.184658642359	435.675654787346	445.522299745919	377.378910705717	369.092975959666	391.999638460322	408.809023050222	0.20706820881921	0.117997201407081	1.75485694872408	0.079283779640813	0.862934528817278
ENSMUSG00000039239	Tgfb2	2130.3848622367	1991.66013617072	1881.09415448277	1750.41779678022	2095.71677371526	1380.16539374572	1871.57318618856	0.200499749540804	0.115237048335578	1.73988966601206	0.0818783935985864	0.862934528817278
ENSMUSG00000040473	Cfap69	110.457285463129	105.708152068585	77.2933424510463	62.0348894310768	61.7059464452693	86.7707533050191	83.9950615273543	0.475155658043143	0.271246938677137	1.75174569844166	0.0798175451721805	0.862934528817278
ENSMUSG00000040856	Dlk1	450.473625062675	116.575345271898	341.306557115294	489.041711681656	655.911356658973	608.416105526958	443.620783552909	-0.948540970695182	0.547412502585085	-1.73277184246947	0.0831362294337058	0.862934528817278
ENSMUSG00000041130	Zfp598	1762.51407673776	1863.22967104067	1698.71660487918	1624.28018827036	1607.78271571285	1644.56098322807	1700.18070664481	0.126265987497436	0.0727607661937011	1.73535813464767	0.0826773905869609	0.862934528817278
ENSMUSG00000041560	Nop53	2241.80264583429	1819.76089822742	2260.61315056262	2529.98957396408	2310.54488356175	2214.18545786572	2229.48276833598	-0.157803413378811	0.0906031412127586	-1.74169914272894	0.0815611026026776	0.862934528817278
ENSMUSG00000041697	Cox6a1	1434.98421288622	1211.19807884192	1436.44031925877	1577.75402119705	1506.08217434935	1456.7278231325	1437.19777161097	-0.152857214774132	0.0875893016893437	-1.74515850481691	0.0809572820135323	0.862934528817278
ENSMUSG00000042066	Tmcc2	699.242641888332	767.6190108158	713.009372497854	659.637657617117	662.76757293067	612.499435094253	685.795948474004	0.17204100600161	0.0992670290259472	1.73311327728606	0.0830755369122087	0.862934528817278
ENSMUSG00000042323	Pbrm1	4681.46790736776	5480.02915443403	4874.69136154745	4581.27658448502	4357.12544066318	4832.62054289365	4801.20183189852	0.126499372186506	0.0720442164475047	1.75585742234674	0.0791127566324518	0.862934528817278
ENSMUSG00000042408	Zmym6	512.906003802705	598.683552837033	468.970841837809	490.075626505507	474.221625459014	375.666320191142	486.753995105535	0.237966038502961	0.136884257864377	1.73844708088153	0.0821320669750114	0.862934528817278
ENSMUSG00000042508	Dmtf1	1778.84254502361	1730.84749929122	1623.16019147197	1568.44878778239	1619.20974283234	1498.58195119727	1636.5151195998	0.131307647407154	0.0756297451044229	1.73619053225495	0.082530150771208	0.862934528817278
ENSMUSG00000042745	Id1	2425.25778951654	2158.6197408398	2601.051243156	2936.31809973764	2493.37731747366	2546.97681760027	2526.93350138732	-0.150624717647338	0.0865865301120491	-1.73958602397416	0.0819317350789217	0.862934528817278
ENSMUSG00000046330	Rpl37a	665.625207182162	562.130266607709	705.193191800557	749.588247292178	692.477843441355	765.624293867816	690.106508365296	-0.191211536015716	0.110431986004517	-1.73148689011075	0.0833649611188255	0.862934528817278
ENSMUSG00000047044	D030056L22Rik	325.608867582616	441.603214716425	388.203641299075	303.970958212276	342.810813584829	324.624700599954	354.470365999196	0.250594251907046	0.14433151764199	1.73624067702688	0.0825212876357167	0.862934528817278
ENSMUSG00000047730	Fcgbp	7.68398507569595	3.95170661938636	4.34232260960934	17.5765520054718	9.14162169559545	13.2708210937088	9.32783484991128	-1.32882820407729	0.761691935552551	-1.74457433780407	0.0810589910532441	0.862934528817278
ENSMUSG00000052534	Pbx1	1775.96105062023	1896.81917730545	1772.53608924253	1577.75402119705	1797.47136589645	1576.16521297588	1732.78448620627	0.137627144306743	0.0795148348753604	1.73083607005502	0.0834810065589305	0.862934528817278
ENSMUSG00000052962	Mrpl35	273.741968321668	443.579068026118	357.80738303181	303.970958212276	282.247569851509	290.93723166977	325.380696518859	0.292865369215683	0.167810473645301	1.74521508016663	0.080947437212023	0.862934528817278
ENSMUSG00000054199	Gon4l	1833.59093868795	1691.33043309736	1580.6054298978	1841.40230127913	1820.32542013544	1951.83153316702	1786.51434271078	-0.137463999838517	0.0788071434418259	-1.74430887651689	0.0811052446584811	0.862934528817278
ENSMUSG00000054519	Zfp867	313.12239183461	267.728123463426	278.77711153692	318.445765746194	358.808651552121	339.93718647731	312.803205101764	-0.242257002110537	0.13871621881911	-1.74642160933212	0.0807377176994453	0.862934528817278
ENSMUSG00000061136	Prpf40a	3276.25913664986	3622.72704332244	3447.80415202982	3066.5913675429	3103.58056565465	3359.55940149198	3312.75361111528	0.118469493099195	0.0678466460868758	1.74613632260463	0.0807872665110489	0.862934528817278
ENSMUSG00000063108	Zfp26	1413.85325392806	1644.89788031957	1411.25484812304	1285.15612604714	1343.81838925253	1397.51954440672	1416.08334034618	0.150256138206795	0.0864932386951466	1.73720097054507	0.0823517036829467	0.862934528817278
ENSMUSG00000063239	Grm4	13.4469738824679	22.7223130614715	11.2900387849843	23.7800409485795	33.1383786465335	29.6041393628889	22.3303141144876	-0.871014806113708	0.497731084708759	-1.74997068270986	0.0801233726917844	0.862934528817278
ENSMUSG00000066705	Fxyd6	1251.52906920398	1110.42956004757	1246.24658895788	1255.17259615545	1391.81190315441	1358.72791351742	1268.98627183945	-0.150069976024238	0.0856496131218921	-1.75213839916202	0.0797500128732956	0.862934528817278
ENSMUSG00000071662	Polr2g	886.539778108421	901.977035874936	968.337941942884	1000.82954948804	993.008656684056	1069.83234663129	970.087551454938	-0.152025622831106	0.0878785531462137	-1.72995136342497	0.0836389652584668	0.862934528817278
ENSMUSG00000074305	Peak1	564.772903063653	582.876726359488	586.213552297261	491.109541329358	513.073517665295	522.666184613762	543.452070888136	0.183609763333095	0.105178390385684	1.74569854758005	0.0808633476169792	0.862934528817278
ENSMUSG00000074794	Arrdc3	1909.47029131044	2669.37782139548	1862.85639952241	1769.02826360954	1840.89406895053	1997.76899079909	2008.23263926458	0.199513717742792	0.114232856867293	1.74655281513769	0.0807149380633556	0.862934528817278
ENSMUSG00000074825	Itpripl1	279.50495712844	284.522876595818	288.33022127806	382.548484824974	341.66811087288	290.93723166977	311.25198039499	-0.251744953226316	0.1452453639581	-1.73323916417007	0.0830531686631541	0.862934528817278
ENSMUSG00000075227	Znhit2	237.243039212113	168.935457978767	227.53770474353	260.546535610523	252.537299340824	263.374757090529	235.029132329381	-0.291946448175443	0.168554430088105	-1.73206036781614	0.0832628146466512	0.862934528817278
ENSMUSG00000092083	Kcnb2	21.1309589581639	27.6619463357045	19.974684004203	8.27131859081024	18.2832433911909	8.16665913459004	17.2481350691104	0.994703943417948	0.574232554827319	1.73223188942513	0.083232283333948	0.862934528817278
ENSMUSG00000095677	Dynlt1f	133.509240690217	111.635711997665	112.031923327921	172.663775583164	126.840001026387	160.270685516329	136.158556356947	-0.36670008214536	0.209346340144988	-1.75164314738626	0.0798351884129121	0.862934528817278
ENSMUSG00000036864	Proser3	559.009914256881	578.925019740101	629.636778393355	543.839197345774	461.65189562757	535.937005707471	551.499968511859	0.196991900651448	0.11391679586827	1.72926124852777	0.0837623488091066	0.863333671314708
ENSMUSG00000039640	Mrpl12	952.814149386298	982.987021572356	1159.40013676569	1269.64740368937	1030.71784617839	1209.68638431115	1100.87549031721	-0.181401333278073	0.104920144711686	-1.72894665534967	0.0838186428522133	0.863333671314708
ENSMUSG00000043964	Orai3	207.467597043791	229.198983924409	212.773807870858	266.75002455363	275.391353579813	238.874779686759	238.40942444321	-0.265766358917714	0.153742018053043	-1.72865142713308	0.0838714995409394	0.863333671314708
ENSMUSG00000019923	Zwint	2800.81256009118	2614.05392872407	2827.7204833776	3051.08264518513	2764.19786020567	3168.66374422093	2871.08853696743	-0.124453023365639	0.0720640827081725	-1.72697713880046	0.0841717692974401	0.864517898607177
ENSMUSG00000026564	Dusp27	58.5903862021816	53.3480393617158	72.0825553195151	83.7471007319537	79.9891898364602	90.8540828723141	73.1018923873568	-0.466214884494883	0.26988200672856	-1.72747672268418	0.0840820821251344	0.864517898607177
ENSMUSG00000028519	Dab1	440.868643718055	394.182735283789	367.36049277295	459.058181789969	494.790274274104	440.999593267862	432.876653517788	-0.2142558664285	0.124067656935093	-1.72692764352429	0.0841806590889856	0.864517898607177
ENSMUSG00000022191	Drosha	3809.33560127627	3665.20788948085	3854.24554828925	4081.89572456486	3864.62057181298	4262.996068256	3923.0502339467	-0.108143332352088	0.0626420726254335	-1.72636900120991	0.0842810489142317	0.864884097191282
ENSMUSG00000035049	Rrp12	639.691757551688	639.188545685743	677.402327099058	779.571777183865	650.197843099226	792.165936055233	696.369697779136	-0.18444292051978	0.10688067688359	-1.72569004891939	0.0844031892388371	0.865472763944822
ENSMUSG00000007039	Ddah2	3944.76583823541	3708.6766622941	3762.18830896553	4032.26781301999	4008.6011135186	4220.1211077994	3946.10347397217	-0.103195633429872	0.0599897419356265	-1.72022132618289	0.0853922179033886	0.866429251485523
ENSMUSG00000007892	Rplp1	5614.11159593036	4688.69990390191	6018.45913691855	6282.06646972038	5699.80112720376	6031.07777089474	5722.36933409495	-0.14212763618183	0.0827191297092461	-1.71819549699571	0.085760962616938	0.866429251485523
ENSMUSG00000016257	Prelid3b	926.880699755824	894.073622636163	919.703928715259	1030.81307937973	980.438926852612	1019.81155943193	961.953636128586	-0.145484611344317	0.0844252025284884	-1.72323674669569	0.0848457210624196	0.866429251485523
ENSMUSG00000019878	Hsf2	851.001347133327	875.303016194078	866.727592878025	770.266543769204	780.465952261461	782.97844452882	821.123816127486	0.15203405604477	0.0885040134436209	1.71782103578409	0.0858292633623889	0.866429251485523
ENSMUSG00000020115	Tbk1	771.280001972981	806.148150354817	728.641733892448	706.163824690425	654.768653947024	692.124361656505	726.5211210857	0.166593850045772	0.0970087829911909	1.71730687582072	0.0859231163998442	0.866429251485523
ENSMUSG00000022054	Nefm	124.864757480059	38.529139539017	142.428181595186	176.799434878569	193.116758319454	205.187310756575	146.820930428143	-0.90988847442153	0.529233187767662	-1.71925815586036	0.0855673755834818	0.866429251485523
ENSMUSG00000024581	Napg	415.895692222044	534.468320272005	431.626867395169	390.819803415784	362.23675968797	422.624610215034	426.278675534668	0.231575897188096	0.134764520206449	1.71837436762539	0.0857283525872238	0.866429251485523
ENSMUSG00000025420	Katnal2	109.496787328667	86.9375456264998	109.426529762155	126.137608509856	124.554595602488	145.979032030797	117.088683143411	-0.37443067712612	0.21794176581974	-1.71803084974457	0.0857909884323331	0.866429251485523
ENSMUSG00000026825	Dnm1	2965.05774108418	3610.87192346428	3050.91586551152	2869.1136361873	3167.57191752382	2625.5809117707	3048.1853325903	0.152448774435527	0.0886407765818541	1.71984926479915	0.0854598448688245	0.866429251485523
ENSMUSG00000029723	Tsc22d4	1280.34401323784	1175.63271926744	1285.32749244437	1373.0388860745	1376.95676789906	1359.74874590924	1308.50810413874	-0.135072758865175	0.0784724949735218	-1.72127519216448	0.085200898936055	0.866429251485523
ENSMUSG00000030016	Zfp638	3493.33171503827	3657.30447624207	3526.83442352471	3265.10301372234	3249.84651278418	3417.74684782593	3435.02783152292	0.104097701465327	0.0604063677969308	1.7232901970745	0.0848360596111164	0.866429251485523
ENSMUSG00000030824	Nucb1	2172.64678015303	2069.7063419036	2111.23725279206	2287.01959035903	2359.68110017558	2232.56044091855	2205.47525105031	-0.114428539648901	0.0664022245821966	-1.72326364619388	0.0848408587182578	0.866429251485523
ENSMUSG00000032399	Rpl4	20967.6742753053	19922.5289216363	21624.7665958545	22431.8160182774	21375.3969297261	22906.4580401332	21538.1067968221	-0.093776748234968	0.0545036735834737	-1.72055830496171	0.0853310049970362	0.866429251485523
ENSMUSG00000033499	Larp4b	1531.03402633242	1650.82544024865	1537.18220380171	1470.22687951652	1347.24649738838	1479.18613575262	1502.61686384005	0.134523959955364	0.0782914483402928	1.71824589795117	0.0857517729692662	0.866429251485523
ENSMUSG00000036151	Tm6sf2	24.0124533615499	27.6619463357045	32.1331873111091	15.5087223577692	18.2832433911909	13.2708210937088	21.8117289751721	0.837343813643604	0.485912937169847	1.72323836142464	0.0848454291782033	0.866429251485523
ENSMUSG00000036371	Serbp1	8969.1315796061	8676.95980951759	9342.07286231354	9627.81483970312	9380.44656239288	9774.47015171245	9295.14930087428	-0.0928251116624695	0.0540516490062507	-1.71734097606781	0.0859168892885753	0.866429251485523
ENSMUSG00000037692	Ahdc1	1367.74934347388	1155.87418617051	1405.17559646958	1428.87028656247	1528.93622858834	1419.97785702684	1384.4305830486	-0.155178001522443	0.0901558308760634	-1.72121980369484	0.0852109455294964	0.866429251485523
ENSMUSG00000039481	Nrtn	24.9729514960118	16.794753132392	24.3170066138123	53.7635708402666	47.9935139018761	16.3333182691801	30.6958523755898	-0.833134420380181	0.484289058341097	-1.72032468219297	0.0853734392929229	0.866429251485523
ENSMUSG00000043336	Filip1l	882.697785570573	1258.61855827455	833.725941044994	801.283988484742	943.87244007023	779.915947353348	916.68577679974	0.236375393363896	0.137252562181079	1.72219293838787	0.08503457363298	0.866429251485523
ENSMUSG00000044791	Setd2	4146.47044647243	5087.82227245993	4777.4233350922	4225.60988508018	3948.03786978528	4547.80830557483	4455.52868574414	0.139160779248435	0.0808868821946179	1.72043692960754	0.0853530489972923	0.866429251485523
ENSMUSG00000063235	Ptpmt1	259.334496304738	239.078250472875	272.697859883467	291.563980326061	335.954597313133	290.93723166977	281.594402661674	-0.250193551493621	0.145412718889672	-1.72057543111789	0.0853278949421654	0.866429251485523
ENSMUSG00000063480	Snu13	92.2078209083515	100.768518794352	133.743536375968	136.476756748369	126.840001026387	164.354015083624	125.731774822842	-0.386990659269476	0.225204799223759	-1.71839437082764	0.0857247064124883	0.866429251485523
ENSMUSG00000022828	Gtf2e1	800.094946006841	733.041577896169	770.328030944698	831.26751837643	882.166493624961	856.47837674013	812.229490598205	-0.157458652824781	0.0917506111670725	-1.71615917127852	0.0861329136929217	0.867859548210909
ENSMUSG00000044071	Tafa2	78.7608470258835	132.382171749443	91.1887748017962	61.0009746072256	101.700541363499	44.9166252402452	84.9916557980155	0.546094743533977	0.318270288135235	1.71582068415365	0.0861948671862792	0.867859548210909
ENSMUSG00000020708	Psmc5	2728.77520000653	2644.67965502432	2829.45741242145	2830.85878770481	2880.75353682452	3212.55953706935	2854.51402150849	-0.121581379904586	0.0709116342865118	-1.71454770614013	0.0864281834046503	0.86955343258248
ENSMUSG00000013236	Ptprs	7209.49899727173	7420.31710455273	7310.73434553829	6965.48416828608	7105.32546290156	6383.26494607394	7065.77083743739	0.101350630283005	0.0591480978978895	1.71350616308865	0.086619460505132	0.870822130781843
ENSMUSG00000031666	Rbl2	450.473625062675	494.951254078141	452.470015921294	379.44674035342	441.08324681248	389.957973676674	434.730475984114	0.208369475724765	0.121667745412875	1.71261064317146	0.0867841939411802	0.871822267103841
ENSMUSG00000029007	Agtrap	351.54231721309	303.293483037903	371.70281538256	397.023292358892	385.090813926958	418.541280647739	371.199000427857	-0.225241738867124	0.131553521452492	-1.71216806954472	0.0868656999583597	0.871985437373136
ENSMUSG00000006728	Cdk4	12604.6170185447	12065.5482356414	13196.3184106028	13558.7589999857	12882.8303745179	14116.0703141389	13070.6905589052	-0.0990514566829761	0.0582779081642004	-1.69963987732529	0.089198684665468	0.873128126560292
ENSMUSG00000009555	Cdk9	1270.73903189322	1066.96078723432	1283.59056340052	1333.75012276815	1302.68109162235	1392.4153824476	1275.02282989436	-0.153480405465272	0.0906270786415916	-1.69353804365967	0.090353099799106	0.873128126560292
ENSMUSG00000010376	Nedd8	1852.80090137719	1619.21178729356	1881.96261900469	2074.03313664567	1851.17839335808	1975.31067817896	1875.74958597636	-0.140134143626365	0.0819517202359632	-1.70995975707255	0.0872733149565123	0.873128126560292
ENSMUSG00000014496	Ankrd28	1487.81161028163	1646.87373362926	1464.23118396027	1405.09024561389	1355.24541637203	1426.10285137778	1464.22584020581	0.134883964793314	0.0794556512609966	1.69760064454379	0.089583161103357	0.873128126560292
ENSMUSG00000016262	Sertad4	1959.41619430247	1802.96614509503	1762.11451497947	2044.04960675398	1979.16109709641	1991.64399644814	1923.22525911258	-0.123007753267927	0.0723104498877636	-1.70110618117925	0.0889230504374945	0.873128126560292
ENSMUSG00000016757	Ttll12	1497.41659162625	1417.67474970486	1666.58341756807	1841.40230127913	1611.2108238487	1627.20683256706	1610.24911943234	-0.14855142622624	0.0874712487884316	-1.69828861807546	0.0894533018672301	0.873128126560292
ENSMUSG00000018446	C1qbp	1737.54112524175	1641.93410035503	1836.80246386475	1926.18331683494	1779.18812250526	2021.24813581103	1823.81621076879	-0.134702559409455	0.0788173236747971	-1.70904761959747	0.0874421290384892	0.873128126560292
ENSMUSG00000018559	Ctdnep1	1415.77425019698	1283.31672464572	1446.86189352183	1547.77049130537	1514.081093333	1489.39445967086	1449.53315211229	-0.1340672444621	0.0789236131376001	-1.69869623465362	0.089376433274786	0.873128126560292
ENSMUSG00000019362	D8Ertd738e	1126.66431172392	1081.77968705702	1004.8134518636	1253.10476650775	1128.99027940604	1177.01974777279	1128.72870738852	-0.148363390024514	0.086714243058099	-1.7109460313816	0.0870910760146256	0.873128126560292
ENSMUSG00000019971	Cep290	654.099229568618	625.357572517891	621.820597696058	562.449664175097	594.205410213704	525.728681789234	597.276859326767	0.177096789672788	0.104274209432027	1.69837575981079	0.0894368641508975	0.873128126560292
ENSMUSG00000020037	Rfx4	19.2099626892399	8.8913398936193	34.7385808768747	4.13565929540512	19.4259461031403	1.02083239182375	14.5703868750172	1.37656754542996	0.810079835706361	1.69929861817834	0.0892629328164504	0.873128126560292
ENSMUSG00000020268	Lyrm7	10.5654794790819	78.0462057328805	39.949368008406	24.8139557724307	25.1394596628875	16.3333182691801	32.4746311541445	0.955820463387726	0.559544254208182	1.70821245361606	0.0875969285626685	0.873128126560292
ENSMUSG00000020311	Erlec1	510.024509399319	495.939180732988	468.970841837809	416.667674012066	423.942706133239	447.124587618804	460.444916622371	0.195110590167857	0.11414465704666	1.70932740275438	0.0873903201077253	0.873128126560292
ENSMUSG00000020715	Ern1	550.365431046723	654.007445508442	558.422687595762	562.449664175097	482.22054444266	486.937050899931	549.067137278102	0.201699653151092	0.118740581913165	1.69865811587983	0.0893836194817236	0.873128126560292
ENSMUSG00000021260	Hhipl1	24.0124533615499	40.5049928487102	42.5547615741716	19.6443816531743	29.7102705106852	12.2499887018851	28.1128081083627	0.805998926790128	0.472878298487835	1.70445319518265	0.0882964531273085	0.873128126560292
ENSMUSG00000022887	Masp1	267.978979514896	354.665669089925	356.070453987966	237.800409485795	235.396758661583	325.645532991778	296.259633955324	0.292134235721191	0.171824854060546	1.70018614197834	0.0890959180938307	0.873128126560292
ENSMUSG00000022962	Gart	2336.89196114603	2317.6759322701	2568.04959132297	2532.05740361179	2589.36434527741	2728.6849833449	2512.12070282886	-0.11987680601213	0.0706217203754677	-1.69744952933449	0.0896117053517976	0.873128126560292
ENSMUSG00000024953	Prdx5	786.647972124373	764.65523085126	784.223463295447	909.845044989127	876.452980065214	816.665913459003	823.081767464071	-0.156118764843502	0.0918996785423819	-1.69879554879514	0.0893577126130645	0.873128126560292
ENSMUSG00000025226	Fbxl15	84.5238358326555	57.2997459811022	74.6879488852807	101.323652737425	105.128649499348	87.7915856968429	85.1259031054424	-0.440420943745126	0.258104434768357	-1.70636720806597	0.087939732020217	0.873128126560292
ENSMUSG00000025358	Cdk2	2147.67382865702	2358.18092511881	2198.08370498425	2113.32189995202	2077.43353032407	1978.37317535444	2145.51117739843	0.119862641088371	0.0707857771441435	1.69331532299617	0.0903954629982878	0.873128126560292
ENSMUSG00000027326	Knl1	1338.93439944002	1703.18555295552	1388.67477055307	1290.3257001664	1218.12109093809	1420.99868941867	1393.37336724529	0.172377941915033	0.101131322737298	1.70449606758142	0.0882884500990965	0.873128126560292
ENSMUSG00000027797	Dclk1	1258.25255614521	1322.83379083958	1167.21631746299	1144.54371000337	1175.84109059596	1065.749017064	1189.07274701852	0.146444901495157	0.0861049552559697	1.70077205266306	0.0889857991094921	0.873128126560292
ENSMUSG00000028456	Unc13b	286.228444069674	342.810549231766	348.254273290669	285.360491382953	279.962164427611	259.291427523234	300.317891654318	0.245892826852076	0.144209048786679	1.70511371457565	0.0881732182812354	0.873128126560292
ENSMUSG00000029524	Sirt4	223.796065329645	249.945443676187	191.062194822811	224.359516775728	158.835676960971	140.874870071678	198.145627939503	0.341257046250604	0.201098997121341	1.69696045796137	0.0897041365631654	0.873128126560292
ENSMUSG00000030357	Fkbp4	8180.5626112128	7226.6834802028	8716.7784065298	8642.49401257285	8500.56547419182	9073.15829852953	8390.04038053993	-0.119865862420083	0.0703399004883981	-1.70409485352987	0.0883633679529242	0.873128126560292
ENSMUSG00000030880	Polr3e	1036.37748708449	1173.65686595775	1028.26199395549	936.72683040926	915.304872271494	1044.3115368357	1022.4399310857	0.160013808713001	0.0943465258308796	1.69602226795116	0.0898816630362538	0.873128126560292
ENSMUSG00000030905	Crym	41.3014197818658	34.5774329196306	68.6086972318276	54.7974856641179	105.128649499348	61.2499435094253	60.9439381010358	-0.605772106013139	0.357384862273197	-1.69501333145461	0.0900728918146047	0.873128126560292
ENSMUSG00000031706	Rfx1	834.672878847473	825.906683451748	868.464521921869	788.877010598527	643.34162682753	801.353427581647	793.769358204799	0.178232579718766	0.104803015351565	1.70064362290416	0.0890099274524415	0.873128126560292
ENSMUSG00000033632	AW554918	574.377884408273	666.850492021448	587.082016819183	530.398304635707	557.638923431322	519.603687438291	572.658551459037	0.18549110077931	0.109471289429715	1.69442692915756	0.0901841859518798	0.873128126560292
ENSMUSG00000033790	Tubgcp5	759.754024359437	838.749729964754	749.484882418573	695.824676451912	699.334059713052	701.311853182919	740.743204348441	0.162911046218699	0.0962225391557303	1.69306534257049	0.0904430302491912	0.873128126560292
ENSMUSG00000035505	Cox18	176.731656741007	141.273511643062	180.640620559749	187.138583117082	239.967569509381	194.978986838337	186.788488068103	-0.316011610230522	0.185291991347167	-1.70547905461514	0.0881051154141587	0.873128126560292
ENSMUSG00000035572	Dcaf10	849.080350864403	945.445808688186	828.515153913463	784.741351303122	821.603249891641	732.957657329456	827.057261998378	0.165162791223969	0.0974544318536557	1.694769422821	0.090119170151436	0.873128126560292
ENSMUSG00000035585	Tsen34	1096.8888695556	966.192268439964	1126.39848493266	1204.51076978674	1231.83352348149	1115.76980426336	1123.59895340997	-0.154392594657792	0.0905429028728115	-1.70518715171605	0.0881595254907059	0.873128126560292
