gene_id	gene_short_name	E12.5_PFL_WT_RNAseq_rep1	E12.5_PFL_WT_RNAseq_rep2	E12.5_PFL_WT_RNAseq_rep3	E12.5_PFL_DelCBS1.2_RNAseq_rep1	E12.5_PFL_DelCBS1.2_RNAseq_rep2	E12.5_PFL_DelCBS1.2_RNAseq_rep3	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
ENSMUSG00000043557	Mdga1	514.972454932659	415.493651785876	458.936445284861	307.707502132635	257.320709173116	311.534891135013	377.66094240736	0.661188345848937	0.128636671130022	5.1399677871066	2.74785573227189e-07	2.68256611353208e-05
ENSMUSG00000036412	Arsi	84.1235356843637	121.563644845649	64.290665826543	179.583559265122	201.739435991723	204.416876991169	142.619619767428	-1.11244007222329	0.216866501750545	-5.12960767681352	2.903466543909e-07	2.79898264222326e-05
ENSMUSG00000063804	Lin28b	267.149066024668	262.178308659647	284.857103969914	162.780419216923	152.333859830485	166.925572040824	216.03738829041	0.755239649168769	0.149498977184015	5.05180479087267	4.37654867900484e-07	4.10555741633504e-05
ENSMUSG00000037679	Inf2	370.59827882571	580.602482844892	583.561428271698	826.504451120765	831.660532047511	766.786451246351	659.952270726155	-0.65585890142812	0.132054267011109	-4.96658620938728	6.81417686113334e-07	5.9794401956445e-05
ENSMUSG00000030218	Mgp	374.008692434536	446.338158687011	260.129924805859	654.27226562673	656.682449809792	523.092969069105	485.754076738839	-0.761247273780381	0.153505323985218	-4.95909362631414	7.08228305636958e-07	6.17511928399001e-05
ENSMUSG00000031994	Adamts8	56.8402268137592	117.934879327869	53.4107069943588	184.834540530184	216.149395705418	157.106420744305	131.046028352649	-1.27908995348627	0.25847861224418	-4.94853304256346	7.47748977441164e-07	6.43769544163025e-05
ENSMUSG00000091243	Vgll3	417.207264812993	459.038837999243	356.071379962392	754.040909662909	590.808348261475	561.476924137316	523.107277472721	-0.627395616360358	0.128803338990076	-4.87095770404443	1.11058614359045e-06	8.93147887837963e-05
ENSMUSG00000027737	Slc7a11	293.295570358998	296.651581078562	357.060467128954	196.38669931332	185.270910604644	199.953626401842	254.76980914772	0.703241586910832	0.144807922173187	4.85637509576147	1.19554134818083e-06	9.51497995072524e-05
ENSMUSG00000024431	Nr3c1	348.998992636482	516.191894904287	419.372958622373	749.840124650859	630.950378892481	610.572680619911	545.987838387732	-0.627797957725513	0.13100722269184	-4.79208661038669	1.65055616155261e-06	0.000127652335002789
ENSMUSG00000026407	Cacna1s	303.526811185474	339.289575912484	263.097186305545	459.985958819435	448.767316797915	457.929510464933	378.766059914298	-0.591949970527331	0.123638463072579	-4.78774934447251	1.6866211831818e-06	0.00012898411942221
ENSMUSG00000026725	Tnn	27.2833088706044	54.4314827667086	22.7490048309306	136.525512891613	87.4890411188595	87.479711550806	69.326343671587	-1.56192372004362	0.32789400218858	-4.76350195373601	1.90261767773347e-06	0.000142387853169988
ENSMUSG00000024301	Kifc5b	311.484442939401	254.01358624464	262.108099138983	164.880811722948	169.831668054257	165.140271805093	221.243146650887	0.724788775623385	0.152805518321368	4.7432107399359	2.10357234137355e-06	0.000154816138607863
ENSMUSG00000001493	Meox1	310.347638403125	277.600562110214	265.07536063867	476.789098867633	391.127477943137	424.008805986049	357.491490658138	-0.600509018416384	0.127339171556516	-4.7158231915296	2.40735424690799e-06	0.000173085074165462
ENSMUSG00000028197	Col24a1	279.653915923695	292.115624181336	209.686479311186	449.48399628931	424.064528717295	370.449798914127	337.575723889492	-0.669425504006847	0.143103693864083	-4.67790513250242	2.898205673923e-06	0.000204502770465628
ENSMUSG00000025582	Nptx1	95.4915810471155	103.419817256746	63.3015786599808	198.487091819345	180.124496421181	149.965219801382	131.798297500958	-1.00897030403365	0.21671938325872	-4.65565326396826	3.22955056130247e-06	0.000225557743028926
ENSMUSG00000003032	Klf4	209.172034674634	268.528648315762	217.599176643684	335.012604710958	391.127477943137	366.879198442666	298.053190121807	-0.649096863147304	0.140428658964028	-4.6222535195866	3.79593706516559e-06	0.000263769454238841
ENSMUSG00000036545	Adamts2	251.233802516816	314.795408667465	175.068428481509	435.831445000149	434.35735708422	383.839550682108	332.520998738711	-0.756164973275033	0.165789998123227	-4.56098064922466	5.09152735402863e-06	0.000339989843655112
ENSMUSG00000062563	Cys1	48.882595059833	36.2876551778057	31.6507893299904	111.320802819315	88.5183239555519	82.1238108436138	66.463996197685	-1.27698232087061	0.284107698000812	-4.49471214562782	6.96641206093362e-06	0.000445622498608039
ENSMUSG00000027015	Cybrd1	308.074029330575	473.553900070365	297.715237135222	610.164023000209	596.984045281629	515.059118008317	466.925058804386	-0.669517790370095	0.149957061727241	-4.4647299877607	8.01697908014315e-06	0.000492127473668518
ENSMUSG00000022577	Ly6h	84.1235356843637	94.3479034622949	60.3343171602942	155.429045445836	191.446607624798	132.112217444074	119.632271136944	-1.00092861386261	0.226758750102396	-4.4140683145	1.01445923520897e-05	0.000603779672642416
ENSMUSG00000047330	Kcne4	26.1465043343293	41.7308034544766	31.6507893299904	92.4172702650919	88.5183239555519	70.519359311364	58.4971751084674	-1.32456527808993	0.300370232264036	-4.40977545646264	1.03477858552051e-05	0.000613207102042866
ENSMUSG00000062329	Cytl1	327.399706447253	312.981025908575	465.860055450796	586.009509180923	589.779065424782	512.381167654721	465.735088344508	-0.608626112748435	0.138537077397418	-4.3932362670138	1.11675645044385e-05	0.000647766061446011
ENSMUSG00000047013	Fbxo41	220.540080037386	227.705036240731	231.446396975555	117.62198033739	144.099597136945	148.179919565651	181.598835048943	0.727682712384945	0.166094239840242	4.38114357899989	1.18058040319003e-05	0.000675411541595987
ENSMUSG00000014158	Trpv4	121.638085381445	165.108831059016	114.734111321215	214.240035614531	225.41294123565	253.512633473764	182.441106347604	-0.784576903471642	0.179739541958398	-4.36507679347061	1.27078107030901e-05	0.000712939429158197
